FID,Join_Count,TARGET_FID,OBJECTID,ID,TYPE,STATUS,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,OWNER,VOLTAGE,VOLT_CLASS,INFERRED,SUB_1,SUB_2,SHAPE__Len,ORIG_FID,Latitude,Longitude,STATE,ZONE,CWA,NAME,STATE_ZONE,TIME_ZONE,FE_AREA,LON,LAT
5547,1,5547,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.29753956,-120.6985476,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5548,1,5548,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.29777405,-120.6979811,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5549,1,5549,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.29830923,-120.696718,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5550,1,5550,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.29869019,-120.695879,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5551,1,5551,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.29875841,-120.6955636,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5552,1,5552,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.2988506,-120.6951373,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5553,1,5553,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.29930204,-120.6942933,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5554,1,5554,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.29973771,-120.6934917,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5555,1,5555,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.30055575,-120.6919957,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5556,1,5556,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.30127168,-120.6906577,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5557,1,5557,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.30161182,-120.6900282,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5558,1,5558,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.30238971,-120.6886226,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5559,1,5559,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.30310985,-120.6873129,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5560,1,5560,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.30349471,-120.6865533,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5561,1,5561,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.30467952,-120.6843656,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5562,1,5562,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.30565005,-120.6827261,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5563,1,5563,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.30611963,-120.6817573,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5564,1,5564,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.30652945,-120.6776868,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5565,1,5565,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.30659126,-120.6768532,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5566,1,5566,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.30682609,-120.6745657,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5567,1,5567,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.30713898,-120.6712772,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5568,1,5568,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.30746248,-120.6680428,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5569,1,5569,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.30875506,-120.6653959,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5570,1,5570,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.30929259,-120.6641654,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5571,1,5571,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.31037763,-120.6627378,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5572,1,5572,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.31087612,-120.6620897,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5573,1,5573,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.31164226,-120.6596755,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5574,1,5574,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.31183419,-120.6590338,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5575,1,5575,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.31202028,-120.6583828,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5576,1,5576,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.31214379,-120.6579158,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5577,1,5577,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.31230529,-120.6573384,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5578,1,5578,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.31270657,-120.655943,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5579,1,5579,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.31286352,-120.6553911,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5580,1,5580,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.31308155,-120.6545248,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5581,1,5581,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.31324181,-120.6537658,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5582,1,5582,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.31355561,-120.6520684,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5583,1,5583,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.31358543,-120.6519071,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5584,1,5584,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.31374816,-120.651855,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5585,1,5585,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.31390119,-120.651806,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5586,1,5586,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.31412607,-120.6517341,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5587,1,5587,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.31559281,-120.6509079,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5588,1,5588,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.31680252,-120.6498765,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5589,1,5589,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.32057522,-120.6475042,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5590,1,5590,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.32251785,-120.6462386,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5591,1,5591,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.32393665,-120.6452938,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5592,1,5592,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.32435998,-120.6446808,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5593,1,5593,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.32452276,-120.6445385,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5594,1,5594,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.3250417,-120.6431594,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5595,1,5595,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.3251252,-120.6428385,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5596,1,5596,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.32480438,-120.6425755,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5597,1,5597,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.32467733,-120.6419461,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5598,1,5598,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.32377973,-120.6405105,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5599,1,5599,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.32357573,-120.6400137,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5600,1,5600,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.32345403,-120.6397684,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5601,1,5601,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.3229827,-120.6372387,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5602,1,5602,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.322327,-120.6332574,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5603,1,5603,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.32166375,-120.6296823,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5604,1,5604,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.32116947,-120.6268723,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5605,1,5605,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.32101551,-120.6267528,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5606,1,5606,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.31968977,-120.6257238,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5607,1,5607,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.319658,-120.6256994,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5608,1,5608,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.31785966,-120.6243186,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
5609,1,5609,73097,311988,AC,IN SERVICE,221121,ELECTRIC POWER TRANSMISSION SYSTEMS,https://cecgis-caenergy.opendata.arcgis.com/,2018-04-25T00:00:00.000Z,IMAGERY/OTHER,2018-04-25T00:00:00.000Z,PG&E,60,Under 100,N,DRUM,CISCO GROVE,32364.41168,108,39.31451795,-120.6222249,CA,269,STO,Tahoe - Eldorado National Forest,CA269,P,nn,-120.5136,39.0859
