# STATION: WBB,,,,,
# STATION NAME: U of U William Browning Building,,,,,
# LATITUDE: 40.76623,,,,,
# LONGITUDE: -111.84755,,,,,
# ELEVATION [ft]: 4806,,,,,
# STATE: UT,,,,,
Station_ID,Date_Time,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1
,,Celsius,%,m/s,Degrees
WBB,10/13/2018 01:15 MDT,7.84,61.36,1.69,32.8
WBB,10/13/2018 01:16 MDT,7.8,61.72,2,29.98
WBB,10/13/2018 01:17 MDT,7.79,61.74,2.12,26.61
WBB,10/13/2018 01:18 MDT,7.83,61.6,2.31,31.89
WBB,10/13/2018 01:19 MDT,7.83,61.69,2.48,28.56
WBB,10/13/2018 01:20 MDT,7.91,61.03,2.34,15.27
WBB,10/13/2018 01:21 MDT,7.96,60.71,2.3,1.8
WBB,10/13/2018 01:22 MDT,8.02,60.43,2.11,3.43
WBB,10/13/2018 01:23 MDT,8.08,60.21,1.94,7.37
WBB,10/13/2018 01:24 MDT,8.1,60.38,1.84,19.21
WBB,10/13/2018 01:25 MDT,8.06,60.85,1.81,30.17
WBB,10/13/2018 01:26 MDT,7.93,61.31,1.82,36.86
WBB,10/13/2018 01:27 MDT,7.86,61.57,1.68,39.04
WBB,10/13/2018 01:28 MDT,7.82,61.75,1.59,41.94
WBB,10/13/2018 01:29 MDT,7.74,62.35,1.86,41.67
WBB,10/13/2018 01:30 MDT,7.66,62.91,1.76,36.77
WBB,10/13/2018 01:31 MDT,7.63,63.15,1.02,26.87
WBB,10/13/2018 01:32 MDT,7.6,63.62,0.33,343.7
WBB,10/13/2018 01:33 MDT,7.52,64.1,0.98,257
WBB,10/13/2018 01:34 MDT,7.42,64.4,0.54,254.9
WBB,10/13/2018 01:35 MDT,7.33,64.68,0.35,253.6
WBB,10/13/2018 01:36 MDT,7.25,65.13,0.05,253.6
WBB,10/13/2018 01:37 MDT,7.19,65.49,0.07,253.7
WBB,10/13/2018 01:38 MDT,7.14,65.58,0.37,266.5
WBB,10/13/2018 01:39 MDT,7.09,65.79,0.29,273.9
WBB,10/13/2018 01:40 MDT,7.04,66.14,0.31,274.1
WBB,10/13/2018 01:41 MDT,6.96,66.6,0.32,328.1
WBB,10/13/2018 01:42 MDT,6.91,66.71,1.3,352.7
WBB,10/13/2018 01:43 MDT,6.89,66.66,1.6,357.1
WBB,10/13/2018 01:44 MDT,6.89,66.56,2.02,3.78
WBB,10/13/2018 01:45 MDT,6.89,66.33,1.84,5.67
WBB,10/13/2018 01:46 MDT,6.91,66.15,1.65,7.59
WBB,10/13/2018 01:47 MDT,6.97,65.78,1.47,7.62
WBB,10/13/2018 01:48 MDT,7.04,65.29,1.4,7.75
WBB,10/13/2018 01:49 MDT,7.09,64.81,1.4,7.79
WBB,10/13/2018 01:50 MDT,7.17,64.71,1.23,7.86
WBB,10/13/2018 01:51 MDT,7.26,64.22,1.31,12.79
WBB,10/13/2018 01:52 MDT,7.34,63.81,1.22,21.24
WBB,10/13/2018 01:53 MDT,7.39,63.55,1.11,21.28
WBB,10/13/2018 01:54 MDT,7.38,63.39,1.22,21.32
WBB,10/13/2018 01:55 MDT,7.43,62.94,1.09,21.32
WBB,10/13/2018 01:56 MDT,7.5,62.35,0.77,21.28
WBB,10/13/2018 01:57 MDT,7.52,62.62,0.7,21.29
WBB,10/13/2018 01:58 MDT,7.46,63.42,0.59,21.33
WBB,10/13/2018 01:59 MDT,7.36,64.25,0.83,21.33
WBB,10/13/2018 02:00 MDT,7.28,64.56,0.75,21.32
WBB,10/13/2018 02:01 MDT,7.27,64.63,0.96,21.31
WBB,10/13/2018 02:02 MDT,7.28,64.49,0.99,21.32
WBB,10/13/2018 02:03 MDT,7.32,64.12,0.22,21.33
WBB,10/13/2018 02:04 MDT,7.3,64.22,0,
WBB,10/13/2018 02:05 MDT,7.29,64.24,0.2,21.3
WBB,10/13/2018 02:06 MDT,7.31,64,0.04,21.23
WBB,10/13/2018 02:07 MDT,7.29,64.38,0.33,21.24
WBB,10/13/2018 02:08 MDT,7.33,64.19,0.08,21.22
WBB,10/13/2018 02:09 MDT,7.34,64.26,0.19,21
WBB,10/13/2018 02:10 MDT,7.32,64.35,0.64,21.01
WBB,10/13/2018 02:11 MDT,7.32,63.97,0.91,21.88
WBB,10/13/2018 02:12 MDT,7.34,63.85,0.94,21.23
WBB,10/13/2018 02:13 MDT,7.41,63.63,0.9,20.27
WBB,10/13/2018 02:14 MDT,7.42,63.38,1.29,12.24
WBB,10/13/2018 02:15 MDT,7.42,63.11,1.5,6.42
WBB,10/13/2018 02:16 MDT,7.42,63.01,0.53,16.27
WBB,10/13/2018 02:17 MDT,7.44,62.81,0.73,344.7
WBB,10/13/2018 02:18 MDT,7.45,62.57,0.05,342.5
WBB,10/13/2018 02:19 MDT,7.48,62.78,1.01,316.5
WBB,10/13/2018 02:20 MDT,7.51,62.89,0.37,313.2
WBB,10/13/2018 02:21 MDT,7.49,63.2,0.75,314.6
WBB,10/13/2018 02:22 MDT,7.46,63.85,0.66,327
WBB,10/13/2018 02:23 MDT,7.43,64.08,0.35,336.5
WBB,10/13/2018 02:24 MDT,7.35,64.01,0.1,338
WBB,10/13/2018 02:25 MDT,7.29,64.31,0,
WBB,10/13/2018 02:26 MDT,7.26,64.69,0,
WBB,10/13/2018 02:27 MDT,7.21,64.89,0,
WBB,10/13/2018 02:28 MDT,7.14,65.12,0,
WBB,10/13/2018 02:29 MDT,7.06,65.21,0,
WBB,10/13/2018 02:30 MDT,6.96,65.4,0,
WBB,10/13/2018 02:31 MDT,6.88,65.88,0,
WBB,10/13/2018 02:32 MDT,6.77,66.13,0.14,338
WBB,10/13/2018 02:33 MDT,6.67,66.48,0.19,337.9
WBB,10/13/2018 02:34 MDT,6.61,67.06,0.02,338
WBB,10/13/2018 02:35 MDT,6.54,67.39,0.02,337.9
WBB,10/13/2018 02:36 MDT,6.51,67.33,0.76,325.4
WBB,10/13/2018 02:37 MDT,6.47,67.46,1.11,319.6
WBB,10/13/2018 02:38 MDT,6.42,67.78,1.12,315.6
WBB,10/13/2018 02:39 MDT,6.37,68.24,1.01,321.5
WBB,10/13/2018 02:40 MDT,6.31,68.48,1.28,311.2
WBB,10/13/2018 02:41 MDT,6.27,68.45,1.24,311.8
WBB,10/13/2018 02:42 MDT,6.26,68.42,1.05,314.6
WBB,10/13/2018 02:43 MDT,6.26,68.54,0.65,314.3
WBB,10/13/2018 02:44 MDT,6.24,68.97,0.47,314.9
WBB,10/13/2018 02:45 MDT,6.22,69.32,0.38,315
WBB,10/13/2018 02:46 MDT,6.18,69.52,0.78,312.3
WBB,10/13/2018 02:47 MDT,6.15,69.37,0.73,315.2
WBB,10/13/2018 02:48 MDT,6.14,69.38,0.65,317.8
WBB,10/13/2018 02:49 MDT,6.12,69.69,1.29,344.1
WBB,10/13/2018 02:50 MDT,6.13,69.31,1.21,352
WBB,10/13/2018 02:51 MDT,6.21,68.79,0.93,351.9
WBB,10/13/2018 02:52 MDT,6.32,68.26,1.24,356
WBB,10/13/2018 02:53 MDT,6.38,67.34,1.89,3.63
WBB,10/13/2018 02:54 MDT,6.42,66.88,2.22,7.95
WBB,10/13/2018 02:55 MDT,6.41,66.51,2.13,8.21
WBB,10/13/2018 02:56 MDT,6.43,66.37,1.93,2.68
WBB,10/13/2018 02:57 MDT,6.43,66.36,1.67,11.01
WBB,10/13/2018 02:58 MDT,6.38,66.69,1.38,13.72
WBB,10/13/2018 02:59 MDT,6.31,67.25,1.19,13.81
WBB,10/13/2018 03:00 MDT,6.23,67.66,1.13,14.33
WBB,10/13/2018 03:01 MDT,6.16,68.47,1.02,14.37
WBB,10/13/2018 03:02 MDT,6.17,68.86,0.83,14.4
WBB,10/13/2018 03:03 MDT,6.21,68.77,0.68,14.4
WBB,10/13/2018 03:04 MDT,6.23,69.04,0.27,14.35
WBB,10/13/2018 03:05 MDT,6.23,69.22,0.02,14.31
WBB,10/13/2018 03:06 MDT,6.19,69.26,0.35,5.44
WBB,10/13/2018 03:07 MDT,6.17,69.15,0,
WBB,10/13/2018 03:08 MDT,6.13,69.48,0,
WBB,10/13/2018 03:09 MDT,6.11,69.81,0.08,5.93
WBB,10/13/2018 03:10 MDT,6.07,70.06,0.28,5.95
WBB,10/13/2018 03:11 MDT,6.05,70.39,0,
WBB,10/13/2018 03:12 MDT,6.02,70.28,0.16,3.95
WBB,10/13/2018 03:13 MDT,6.01,69.81,0.06,1.03
WBB,10/13/2018 03:14 MDT,6.04,69.32,0.25,16.43
WBB,10/13/2018 03:15 MDT,6.06,69.25,0.37,16.44
WBB,10/13/2018 03:16 MDT,6.04,69.24,0.31,16.41
WBB,10/13/2018 03:17 MDT,5.97,69.71,0.77,13.59
WBB,10/13/2018 03:18 MDT,5.9,70.25,0.89,123.4
WBB,10/13/2018 03:19 MDT,5.83,70.48,1.05,160
WBB,10/13/2018 03:20 MDT,5.78,70.35,0.78,165.1
WBB,10/13/2018 03:21 MDT,5.74,70.13,0.94,171.2
WBB,10/13/2018 03:22 MDT,5.74,69.76,0.72,163.9
WBB,10/13/2018 03:23 MDT,5.73,69.76,1.06,177.2
WBB,10/13/2018 03:24 MDT,5.71,70,1.03,170.1
WBB,10/13/2018 03:25 MDT,5.69,70.24,1.35,160.4
WBB,10/13/2018 03:26 MDT,5.77,69.67,1.25,160.4
WBB,10/13/2018 03:27 MDT,5.85,69.12,0.96,160.3
WBB,10/13/2018 03:28 MDT,5.84,69.33,0.52,160.3
WBB,10/13/2018 03:29 MDT,5.82,69.5,0.15,160.3
WBB,10/13/2018 03:30 MDT,5.78,69.74,0,
WBB,10/13/2018 03:31 MDT,5.73,70.15,0,
WBB,10/13/2018 03:32 MDT,5.74,69.96,0.64,157.8
WBB,10/13/2018 03:33 MDT,5.88,69.11,0.86,87.9
WBB,10/13/2018 03:34 MDT,6.04,68.42,1.9,13.32
WBB,10/13/2018 03:35 MDT,6.11,68.4,2.09,15.97
WBB,10/13/2018 03:36 MDT,6.12,68.36,2.1,31.38
WBB,10/13/2018 03:37 MDT,6.1,68.51,2.6,39.22
WBB,10/13/2018 03:38 MDT,6.17,68.38,2.88,43.38
WBB,10/13/2018 03:39 MDT,6.22,67.39,3.65,42.81
WBB,10/13/2018 03:40 MDT,6.29,66.88,3.21,33.36
WBB,10/13/2018 03:41 MDT,6.38,66.74,2.91,29.45
WBB,10/13/2018 03:42 MDT,6.51,66.29,2.89,32.93
WBB,10/13/2018 03:43 MDT,6.63,65.62,2.9,32.41
WBB,10/13/2018 03:44 MDT,6.78,64.91,2.71,33.61
WBB,10/13/2018 03:45 MDT,6.86,63.94,3.11,35.56
WBB,10/13/2018 03:46 MDT,6.93,63.17,2.74,33.15
WBB,10/13/2018 03:47 MDT,7.03,62.71,2.7,34.36
WBB,10/13/2018 03:48 MDT,7.13,61.9,2.64,36.75
WBB,10/13/2018 03:49 MDT,7.18,61.42,2.75,38.42
WBB,10/13/2018 03:50 MDT,7.2,61.23,2.71,38.92
WBB,10/13/2018 03:51 MDT,7.22,60.82,2.58,38.76
WBB,10/13/2018 03:52 MDT,7.27,60.58,2.49,39.86
WBB,10/13/2018 03:53 MDT,7.27,60.36,2.59,42.48
WBB,10/13/2018 03:54 MDT,7.28,60.22,2.52,38.78
WBB,10/13/2018 03:55 MDT,7.32,60.02,2.25,38.46
WBB,10/13/2018 03:56 MDT,7.33,59.74,2.23,38.82
WBB,10/13/2018 03:57 MDT,7.39,59.02,2.08,37
WBB,10/13/2018 03:58 MDT,7.43,58.69,1.88,34.42
WBB,10/13/2018 03:59 MDT,7.44,58.5,2.12,31.34
WBB,10/13/2018 04:00 MDT,7.54,58.29,2.36,28.96
WBB,10/13/2018 04:01 MDT,7.57,57.89,2.4,27.55
WBB,10/13/2018 04:02 MDT,7.57,58.14,2.43,23.72
WBB,10/13/2018 04:03 MDT,7.57,58.24,2.38,19.75
WBB,10/13/2018 04:04 MDT,7.62,58.76,2.28,15.81
WBB,10/13/2018 04:05 MDT,7.72,58.18,2.44,13.61
WBB,10/13/2018 04:06 MDT,7.74,57.78,2.43,9.83
WBB,10/13/2018 04:07 MDT,7.72,57.93,2.6,13.79
WBB,10/13/2018 04:08 MDT,7.74,57.98,2.7,5.66
WBB,10/13/2018 04:09 MDT,7.72,57.86,2.76,8.65
WBB,10/13/2018 04:10 MDT,7.61,58.12,2.63,6.54
WBB,10/13/2018 04:11 MDT,7.52,58.66,2.26,0.52
WBB,10/13/2018 04:12 MDT,7.44,58.92,2.22,349.8
WBB,10/13/2018 04:13 MDT,7.37,59.46,2.23,342.5
WBB,10/13/2018 04:14 MDT,7.31,60.71,1.97,325.6
WBB,10/13/2018 04:15 MDT,7.31,61.37,2.02,324.8
WBB,10/13/2018 04:16 MDT,7.32,61.5,2.2,329.4
WBB,10/13/2018 04:17 MDT,7.33,61.27,2.25,327
WBB,10/13/2018 04:18 MDT,7.3,61.56,2.35,324.6
WBB,10/13/2018 04:19 MDT,7.18,62.52,1.93,301.2
WBB,10/13/2018 04:20 MDT,7.08,63.03,2.01,327.2
WBB,10/13/2018 04:21 MDT,7.03,63.22,2.03,331.7
WBB,10/13/2018 04:22 MDT,6.96,63.71,1.53,294.6
WBB,10/13/2018 04:23 MDT,6.88,63.98,1.77,316
WBB,10/13/2018 04:24 MDT,6.83,64.19,1.98,308
WBB,10/13/2018 04:25 MDT,6.75,64.69,2.08,301.8
WBB,10/13/2018 04:26 MDT,6.7,65.05,1.78,299.7
WBB,10/13/2018 04:27 MDT,6.64,65.13,1.62,313.9
WBB,10/13/2018 04:28 MDT,6.62,65.34,1.91,316.6
WBB,10/13/2018 04:29 MDT,6.57,65.45,1.92,323.8
WBB,10/13/2018 04:30 MDT,6.57,65.51,1.93,335
WBB,10/13/2018 04:31 MDT,6.56,65.38,2.19,343.9
WBB,10/13/2018 04:32 MDT,6.56,65.05,2.34,340.4
WBB,10/13/2018 04:33 MDT,6.57,64.78,2.88,346.1
WBB,10/13/2018 04:34 MDT,6.54,64.85,2.78,337.9
WBB,10/13/2018 04:35 MDT,6.52,65.12,2.71,338.8
WBB,10/13/2018 04:36 MDT,6.47,65.34,1.76,351.1
WBB,10/13/2018 04:37 MDT,6.44,65.47,1.97,344.2
WBB,10/13/2018 04:38 MDT,6.42,65.59,1.56,348.5
WBB,10/13/2018 04:39 MDT,6.39,65.8,2.1,341.4
WBB,10/13/2018 04:40 MDT,6.36,65.92,2.56,339.8
WBB,10/13/2018 04:41 MDT,6.35,65.94,2.65,351
WBB,10/13/2018 04:42 MDT,6.32,66.01,2.62,348.7
WBB,10/13/2018 04:43 MDT,6.31,66.15,2.61,346.5
WBB,10/13/2018 04:44 MDT,6.33,66.26,2.51,333
WBB,10/13/2018 04:45 MDT,6.35,66.1,2.29,330
WBB,10/13/2018 04:46 MDT,6.35,65.98,2.58,330.4
WBB,10/13/2018 04:47 MDT,6.36,65.99,2.7,324.8
WBB,10/13/2018 04:48 MDT,6.36,65.96,2.39,329.4
WBB,10/13/2018 04:49 MDT,6.37,65.91,2.86,325.2
WBB,10/13/2018 04:50 MDT,6.4,66.08,2.89,317.9
WBB,10/13/2018 04:51 MDT,6.39,66.03,2.53,321.9
WBB,10/13/2018 04:52 MDT,6.41,65.93,2.52,330.9
WBB,10/13/2018 04:53 MDT,6.39,66.09,2.27,321.9
WBB,10/13/2018 04:54 MDT,6.38,66.04,2.15,327.6
WBB,10/13/2018 04:55 MDT,6.38,66.12,2.08,325
WBB,10/13/2018 04:56 MDT,6.39,66.17,1.26,342
WBB,10/13/2018 04:57 MDT,6.36,66.23,1.08,345.8
WBB,10/13/2018 04:58 MDT,6.32,66.25,0.85,336.8
WBB,10/13/2018 04:59 MDT,6.31,66.45,1.88,321.7
WBB,10/13/2018 05:00 MDT,6.3,66.26,2.41,322.3
WBB,10/13/2018 05:01 MDT,6.24,65.96,2.21,321.4
WBB,10/13/2018 05:02 MDT,6.21,66.47,2.11,338.2
WBB,10/13/2018 05:03 MDT,6.18,66.83,2.23,335.1
WBB,10/13/2018 05:04 MDT,6.15,66.81,2.68,333.2
WBB,10/13/2018 05:05 MDT,6.14,66.8,2.72,331.7
WBB,10/13/2018 05:06 MDT,6.13,66.72,2.83,330.9
WBB,10/13/2018 05:07 MDT,6.06,66.91,2.92,331.9
WBB,10/13/2018 05:08 MDT,5.94,67.07,2.96,325.3
WBB,10/13/2018 05:09 MDT,5.86,67.21,2.68,328.2
WBB,10/13/2018 05:10 MDT,5.77,67.79,2.68,326.4
WBB,10/13/2018 05:11 MDT,5.7,68.71,2.94,328.4
WBB,10/13/2018 05:12 MDT,5.67,69.14,2.43,333.8
WBB,10/13/2018 05:13 MDT,5.66,69.22,1.88,340.2
WBB,10/13/2018 05:14 MDT,5.66,69.21,2.04,334.4
WBB,10/13/2018 05:15 MDT,5.64,69.28,2.39,332.4
WBB,10/13/2018 05:16 MDT,5.66,68.97,2.29,330.2
WBB,10/13/2018 05:17 MDT,5.63,69.2,2.43,329.4
WBB,10/13/2018 05:18 MDT,5.64,69.51,2.3,331.6
WBB,10/13/2018 05:19 MDT,5.66,69.57,2.17,336.2
WBB,10/13/2018 05:20 MDT,5.67,69.77,2.16,336
WBB,10/13/2018 05:21 MDT,5.67,69.85,2.4,334.9
WBB,10/13/2018 05:22 MDT,5.66,70.05,2.02,334.5
WBB,10/13/2018 05:23 MDT,5.64,70.23,1.92,338.2
WBB,10/13/2018 05:24 MDT,5.66,70.71,1.66,339.3
WBB,10/13/2018 05:25 MDT,5.67,70.69,1.98,339
WBB,10/13/2018 05:26 MDT,5.67,70.87,1.66,349.5
WBB,10/13/2018 05:27 MDT,5.62,70.72,1.84,2.44
WBB,10/13/2018 05:28 MDT,5.55,70.91,1.77,3.18
WBB,10/13/2018 05:29 MDT,5.49,71.33,1.97,356.8
WBB,10/13/2018 05:30 MDT,5.46,71.61,2.09,2.65
WBB,10/13/2018 05:31 MDT,5.47,71.86,2.16,349.3
WBB,10/13/2018 05:32 MDT,5.47,71.85,2.03,357.2
WBB,10/13/2018 05:33 MDT,5.49,71.79,2.04,3.86
WBB,10/13/2018 05:34 MDT,5.49,71.59,1.98,2.55
WBB,10/13/2018 05:35 MDT,5.53,71.69,1.93,0.56
WBB,10/13/2018 05:36 MDT,5.6,71.27,1.8,2.92
WBB,10/13/2018 05:37 MDT,5.67,70.83,2.05,353.9
WBB,10/13/2018 05:38 MDT,5.72,70.43,1.98,358.6
WBB,10/13/2018 05:39 MDT,5.76,70.12,1.95,356.5
WBB,10/13/2018 05:40 MDT,5.78,70.27,2.3,348.1
WBB,10/13/2018 05:41 MDT,5.82,69.97,2.25,349.4
WBB,10/13/2018 05:42 MDT,5.81,69.5,1.51,343.4
WBB,10/13/2018 05:43 MDT,5.81,69.31,0.85,335.5
WBB,10/13/2018 05:44 MDT,5.81,69.13,1.54,340.1
WBB,10/13/2018 05:45 MDT,5.77,69.03,1.79,327.3
WBB,10/13/2018 05:46 MDT,5.73,69.01,2.16,338.7
WBB,10/13/2018 05:47 MDT,5.68,69.38,2.1,338.8
WBB,10/13/2018 05:48 MDT,5.66,69.6,1.64,349.7
WBB,10/13/2018 05:49 MDT,5.66,69.53,2.11,325.8
WBB,10/13/2018 05:50 MDT,5.6,68.15,2.37,327.4
WBB,10/13/2018 05:51 MDT,5.55,68.1,2.69,329.1
WBB,10/13/2018 05:52 MDT,5.52,68.22,2.75,340.9
WBB,10/13/2018 05:53 MDT,5.53,68.41,2.41,349.6
WBB,10/13/2018 05:54 MDT,5.53,68.42,2.75,351.2
WBB,10/13/2018 05:55 MDT,5.51,68.84,2.67,350.5
WBB,10/13/2018 05:56 MDT,5.51,69.18,2.47,357
WBB,10/13/2018 05:57 MDT,5.52,69.76,2.6,1.09
WBB,10/13/2018 05:58 MDT,5.55,70.04,2.55,354.1
WBB,10/13/2018 05:59 MDT,5.56,69.92,2.38,355.3
WBB,10/13/2018 06:00 MDT,5.57,70.23,2.1,353.8
WBB,10/13/2018 06:01 MDT,5.57,70,2.58,345.2
WBB,10/13/2018 06:02 MDT,5.58,69.59,2.75,347.3
WBB,10/13/2018 06:03 MDT,5.62,69.17,2.71,348.2
WBB,10/13/2018 06:04 MDT,5.65,68.94,2.59,346.8
WBB,10/13/2018 06:05 MDT,5.68,69.42,2.55,338
WBB,10/13/2018 06:06 MDT,5.66,69.45,2.05,346.6
WBB,10/13/2018 06:07 MDT,5.63,69.36,2.22,340.6
WBB,10/13/2018 06:08 MDT,5.6,69.09,2.48,337.8
WBB,10/13/2018 06:09 MDT,5.56,68.97,2.16,343.4
WBB,10/13/2018 06:10 MDT,5.55,68.84,2.44,344.5
WBB,10/13/2018 06:11 MDT,5.52,68.8,2.72,337.4
WBB,10/13/2018 06:12 MDT,5.48,69.29,2.84,327.2
WBB,10/13/2018 06:13 MDT,5.42,70.3,2.41,335
WBB,10/13/2018 06:14 MDT,5.36,70.53,2.84,324.1
WBB,10/13/2018 06:15 MDT,5.31,71.05,2.84,326.2
WBB,10/13/2018 06:16 MDT,5.29,71.29,2.47,336
WBB,10/13/2018 06:17 MDT,5.27,71.55,2.72,331.8
WBB,10/13/2018 06:18 MDT,5.29,71.48,2.6,330.1
WBB,10/13/2018 06:19 MDT,5.29,71.61,2.44,330.4
WBB,10/13/2018 06:20 MDT,5.32,71.65,2.38,333.9
WBB,10/13/2018 06:21 MDT,5.32,71.87,2.63,322.7
WBB,10/13/2018 06:22 MDT,5.31,72.47,2.91,320.5
WBB,10/13/2018 06:23 MDT,5.32,72.5,2.91,320.8
WBB,10/13/2018 06:24 MDT,5.34,72.74,2.96,317.8
WBB,10/13/2018 06:25 MDT,5.37,72.85,2.66,309.1
WBB,10/13/2018 06:26 MDT,5.44,72.65,2.62,311.3
WBB,10/13/2018 06:27 MDT,5.49,72.15,2.29,301.5
WBB,10/13/2018 06:28 MDT,5.53,71.8,1.45,279.8
WBB,10/13/2018 06:29 MDT,5.57,71.45,1.71,289.5
WBB,10/13/2018 06:30 MDT,5.56,71.1,1.64,294.6
WBB,10/13/2018 06:31 MDT,5.51,70.53,1.62,320.5
WBB,10/13/2018 06:32 MDT,5.5,70.23,1.6,316.6
WBB,10/13/2018 06:33 MDT,5.49,69.73,1.13,319.8
WBB,10/13/2018 06:34 MDT,5.47,69.77,0.78,304.2
WBB,10/13/2018 06:35 MDT,5.46,70.1,1.36,309.2
WBB,10/13/2018 06:36 MDT,5.43,70.41,1.91,311.9
WBB,10/13/2018 06:37 MDT,5.43,71.23,1.58,307.1
WBB,10/13/2018 06:38 MDT,5.46,70.91,2.61,314.7
WBB,10/13/2018 06:39 MDT,5.43,70.85,1.85,329.8
WBB,10/13/2018 06:40 MDT,5.45,70.67,1.73,330.8
WBB,10/13/2018 06:41 MDT,5.46,69.9,1.96,329.6
WBB,10/13/2018 06:42 MDT,5.46,70.4,1.84,340.3
WBB,10/13/2018 06:43 MDT,5.46,70.21,1.12,312.1
WBB,10/13/2018 06:44 MDT,5.47,70.86,1.77,318.8
WBB,10/13/2018 06:45 MDT,5.47,71.1,1.65,310.7
WBB,10/13/2018 06:46 MDT,5.47,71.68,0.98,313.3
WBB,10/13/2018 06:47 MDT,5.49,71.55,1.16,321.1
WBB,10/13/2018 06:48 MDT,5.51,70.99,0.64,322.9
WBB,10/13/2018 06:49 MDT,5.47,70.66,0.12,327.4
WBB,10/13/2018 06:50 MDT,5.39,70.61,0.3,327.4
WBB,10/13/2018 06:51 MDT,5.32,70.8,0.08,327.4
WBB,10/13/2018 06:52 MDT,5.23,71.03,0.27,327.4
WBB,10/13/2018 06:53 MDT,5.17,71.03,0.47,327.5
WBB,10/13/2018 06:54 MDT,5.12,71.16,0.45,327.5
WBB,10/13/2018 06:55 MDT,5.07,71.29,0.51,327.4
WBB,10/13/2018 06:56 MDT,5.02,71.57,0.47,327.4
WBB,10/13/2018 06:57 MDT,5.03,71.97,0.76,327.5
WBB,10/13/2018 06:58 MDT,5.06,71.83,0.97,327.5
WBB,10/13/2018 06:59 MDT,5.06,71.92,0.97,327.6
WBB,10/13/2018 07:00 MDT,5.06,71.96,0.94,327.6
WBB,10/13/2018 07:01 MDT,5.07,72.12,0.9,327.5
WBB,10/13/2018 07:02 MDT,5.08,72.07,0.85,327.6
WBB,10/13/2018 07:03 MDT,5.11,72.36,0.98,327.6
WBB,10/13/2018 07:04 MDT,5.21,72.14,1.31,13.38
WBB,10/13/2018 07:05 MDT,5.32,71.77,1.73,114.2
WBB,10/13/2018 07:06 MDT,5.39,70.94,1.48,114.2
WBB,10/13/2018 07:07 MDT,5.41,70.54,1.2,114.2
WBB,10/13/2018 07:08 MDT,5.43,70.17,1.23,114.3
WBB,10/13/2018 07:09 MDT,5.43,70.13,1.02,114.3
WBB,10/13/2018 07:10 MDT,5.47,70.05,1.44,127.5
WBB,10/13/2018 07:11 MDT,5.52,69.81,1.41,130.3
WBB,10/13/2018 07:12 MDT,5.49,69.73,1.24,130.5
WBB,10/13/2018 07:13 MDT,5.44,69.79,1.06,130.4
WBB,10/13/2018 07:14 MDT,5.38,70.4,1.12,130.6
WBB,10/13/2018 07:15 MDT,5.42,71,1.1,130.7
WBB,10/13/2018 07:16 MDT,5.47,70.83,1.05,130.7
WBB,10/13/2018 07:17 MDT,5.52,70.72,1.09,130.6
WBB,10/13/2018 07:18 MDT,5.58,70.26,1,129.6
WBB,10/13/2018 07:19 MDT,5.61,69.77,1,129.5
WBB,10/13/2018 07:20 MDT,5.59,69.47,0.72,129.5
WBB,10/13/2018 07:21 MDT,5.57,69.1,0.79,129.4
WBB,10/13/2018 07:22 MDT,5.53,69.08,0.94,129.4
WBB,10/13/2018 07:23 MDT,5.49,69.12,0.82,129.4
WBB,10/13/2018 07:24 MDT,5.46,68.72,0.79,129.4
WBB,10/13/2018 07:25 MDT,5.42,68.14,0.74,129.4
WBB,10/13/2018 07:26 MDT,5.38,67.58,0.58,129.4
WBB,10/13/2018 07:27 MDT,5.33,67.22,0.33,129.4
WBB,10/13/2018 07:28 MDT,5.31,66.9,0.13,129.4
WBB,10/13/2018 07:29 MDT,5.28,66.82,0.35,129.4
WBB,10/13/2018 07:30 MDT,5.28,67.13,0.17,129.4
WBB,10/13/2018 07:31 MDT,5.26,67.62,0.08,129.4
WBB,10/13/2018 07:32 MDT,5.28,68.24,0.08,117.9
WBB,10/13/2018 07:33 MDT,5.43,67.42,0.37,117.6
WBB,10/13/2018 07:34 MDT,5.58,66.91,0.41,117.6
WBB,10/13/2018 07:35 MDT,5.73,65.94,1.01,69.62
WBB,10/13/2018 07:36 MDT,5.85,64.7,1.07,57.07
WBB,10/13/2018 07:37 MDT,5.94,62.82,1.14,48.64
WBB,10/13/2018 07:38 MDT,6.03,61.71,1.2,49.43
WBB,10/13/2018 07:39 MDT,6.12,61.19,0.86,46.66
WBB,10/13/2018 07:40 MDT,6.22,61.03,0.52,51.53
WBB,10/13/2018 07:41 MDT,6.24,61.75,0.34,51.93
WBB,10/13/2018 07:42 MDT,6.22,62.29,0.33,51.93
WBB,10/13/2018 07:43 MDT,6.16,62.78,0.07,51.95
WBB,10/13/2018 07:44 MDT,6.11,62.73,0.04,52
WBB,10/13/2018 07:45 MDT,6.03,62.81,0.07,52.01
WBB,10/13/2018 07:46 MDT,5.97,63.04,0.19,52.01
WBB,10/13/2018 07:47 MDT,5.92,63.18,0,
WBB,10/13/2018 07:48 MDT,5.89,63.39,0.08,52.07
WBB,10/13/2018 07:49 MDT,5.88,63.32,0.39,91.3
WBB,10/13/2018 07:50 MDT,5.88,62.78,1,106.5
WBB,10/13/2018 07:51 MDT,5.91,62.92,1.04,106.6
WBB,10/13/2018 07:52 MDT,5.96,62.92,0.94,106.6
